campaniaCodigo,clienteNumeroDocumento,monto,tasa,fechaOferta,estado
CAMP-2026-05-PRESTAMO_PERSONAL,2010000012,15890.40,17.66,2026-05-07,ACEPTADA
CAMP-2026-05-PRESTAMO_PERSONAL,10101038,31251.05,17.46,2026-05-26,ACTIVA
CAMP-2026-05-PRESTAMO_PERSONAL,10101017,45774.10,16.25,2026-05-05,ACEPTADA
CAMP-2026-05-PRESTAMO_PERSONAL,10101040,38388.80,10.40,2026-05-15,ACTIVA
CAMP-2026-05-PRESTAMO_PERSONAL,10101054,17409.36,16.61,2026-05-25,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,CE100031,39914.06,14.83,2026-05-31,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101010,61856.57,11.40,2026-05-19,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101023,23983.75,10.32,2026-05-15,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,CE100039,41329.28,11.39,2026-05-06,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101045,58605.96,10.84,2026-05-12,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101020,77858.06,13.82,2026-05-28,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,CE100034,66638.00,10.15,2026-05-11,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101051,63993.75,9.53,2026-05-17,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000047,25448.15,14.84,2026-05-23,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101011,15471.07,11.33,2026-05-21,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000022,55555.70,10.97,2026-05-17,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101030,31553.93,14.27,2026-05-08,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101034,72011.96,12.04,2026-05-30,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000005,78400.17,9.08,2026-05-26,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101026,62043.79,9.79,2026-05-29,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101027,33325.18,10.54,2026-05-20,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101014,46450.60,14.01,2026-05-25,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101036,40045.30,12.29,2026-05-07,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101029,49307.87,8.28,2026-05-26,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101043,51678.28,8.30,2026-05-11,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000038,73135.15,11.38,2026-05-20,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101035,48397.73,8.26,2026-05-21,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000029,35647.29,12.74,2026-05-13,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101055,58292.75,13.84,2026-05-26,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101042,77432.79,14.47,2026-05-21,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101021,51698.51,13.01,2026-05-21,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000037,53866.68,10.77,2026-05-13,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101056,28653.00,14.36,2026-05-04,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101025,19860.91,10.10,2026-05-27,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101019,57419.44,13.63,2026-05-18,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101054,20843.12,8.91,2026-05-17,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000023,52262.48,9.76,2026-05-16,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101046,65770.62,13.33,2026-05-02,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101024,42622.74,11.45,2026-05-04,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,CE100048,28308.76,11.45,2026-05-17,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101052,49673.55,13.13,2026-05-19,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101037,64176.74,8.82,2026-05-19,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101059,28786.52,12.61,2026-05-06,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,2010000018,58722.21,13.68,2026-05-28,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101016,64173.97,14.90,2026-05-12,ACEPTADA
CAMP-2026-05-COMPRA_DEUDA_PP,10101053,50794.30,8.88,2026-05-16,ACTIVA
CAMP-2026-05-COMPRA_DEUDA_PP,10101017,54376.06,12.91,2026-05-07,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,CE100003,5996.45,11.33,2026-05-26,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101017,3960.49,8.27,2026-05-10,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,2010000023,2074.66,5.59,2026-05-11,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101030,4618.69,9.83,2026-05-05,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101020,5448.00,11.06,2026-05-28,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101026,3028.46,9.31,2026-05-23,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,2010000012,7011.31,11.69,2026-05-01,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101019,3905.51,9.71,2026-05-10,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101052,3736.22,10.24,2026-05-29,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101042,3551.62,5.68,2026-05-23,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101055,3316.86,9.84,2026-05-15,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,2010000022,2469.13,10.34,2026-05-13,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101029,2174.53,7.97,2026-05-13,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101037,1411.56,6.11,2026-05-14,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101024,7720.80,9.13,2026-05-02,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101016,3317.34,5.49,2026-05-26,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101021,2451.13,5.42,2026-05-19,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,2010000037,4830.95,7.70,2026-05-15,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101053,3865.50,5.91,2026-05-22,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,2010000005,7630.52,5.31,2026-05-11,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101010,3478.04,8.01,2026-05-02,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101038,3173.84,10.99,2026-05-06,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101012,2822.18,7.09,2026-05-08,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101046,7493.66,5.78,2026-05-10,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101045,3851.41,8.77,2026-05-07,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,CE100048,2901.27,5.13,2026-05-14,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101014,7113.54,9.54,2026-05-30,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101018,6803.42,7.06,2026-05-30,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,CE100031,7926.41,5.92,2026-05-27,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101034,1256.15,11.12,2026-05-15,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,10101036,6472.63,5.71,2026-05-10,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101051,1400.68,8.58,2026-05-18,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,2010000047,4992.81,9.42,2026-05-12,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,CE100039,3671.45,11.77,2026-05-04,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101040,4379.31,5.71,2026-05-13,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101011,6621.63,9.78,2026-05-04,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,2010000018,6829.00,8.70,2026-05-22,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,2010000040,3716.22,5.41,2026-05-13,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101054,6500.76,5.01,2026-05-06,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101027,3012.64,10.93,2026-05-06,ACEPTADA
CAMP-2026-05-ADELANTO_SUELDO,10101043,5498.03,10.18,2026-05-09,ACTIVA
CAMP-2026-05-ADELANTO_SUELDO,2010000038,1047.93,11.42,2026-05-13,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101025,34255.24,3.07,2026-05-21,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,2010000012,70817.33,6.85,2026-05-30,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101053,18700.50,3.15,2026-05-11,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101040,31053.47,4.18,2026-05-06,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,2010000023,58181.72,6.57,2026-05-07,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101059,75782.17,5.22,2026-05-12,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101056,50301.97,6.36,2026-05-16,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101042,9769.19,5.75,2026-05-09,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,2010000005,90299.68,5.66,2026-05-27,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101014,37397.58,6.42,2026-05-25,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101026,70924.86,3.22,2026-05-07,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101046,90642.52,3.74,2026-05-12,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101027,42111.39,6.70,2026-05-02,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101021,76423.38,5.47,2026-05-11,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,2010000047,56413.00,3.88,2026-05-14,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101055,78454.21,4.56,2026-05-17,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,CE100003,88866.12,4.30,2026-05-22,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101036,67319.84,4.20,2026-05-17,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101034,23440.10,5.23,2026-05-16,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,CE100048,76835.44,3.25,2026-05-19,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,2010000022,61960.96,3.59,2026-05-26,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101019,55282.96,3.65,2026-05-22,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101052,5249.50,3.56,2026-05-13,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101018,35906.71,5.07,2026-05-03,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101051,44728.48,5.83,2026-05-25,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,2010000029,5818.54,5.98,2026-05-13,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101012,19052.76,3.52,2026-05-12,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,2010000037,34196.00,6.12,2026-05-08,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,CE100039,88784.25,3.30,2026-05-14,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101011,76582.09,3.12,2026-05-06,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101029,56386.73,3.20,2026-05-26,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101010,41723.76,6.82,2026-05-06,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,2010000040,13947.11,4.83,2026-05-05,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101031,52180.34,6.06,2026-05-03,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101016,96962.79,6.11,2026-05-11,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101037,43964.97,5.38,2026-05-29,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101024,80269.12,6.25,2026-05-31,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,CE100034,97881.22,6.25,2026-05-18,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101017,30835.91,6.38,2026-05-16,ACEPTADA
CAMP-2026-05-DEPOSITO_PLAZO,10101043,9132.22,5.33,2026-05-17,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101020,86439.50,6.80,2026-05-03,ACTIVA
CAMP-2026-05-DEPOSITO_PLAZO,10101035,43658.75,6.14,2026-05-21,ACTIVA
CAMP-2026-05-EXTRALINEA,2010000023,12874.00,18.83,2026-05-20,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101034,29754.47,13.45,2026-05-23,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101019,24187.21,20.41,2026-05-31,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101020,20648.13,21.32,2026-05-30,ACTIVA
CAMP-2026-05-EXTRALINEA,2010000022,29116.69,14.49,2026-05-16,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101038,21624.64,17.28,2026-05-13,ACEPTADA
CAMP-2026-05-EXTRALINEA,2010000047,5271.29,12.43,2026-05-08,ACTIVA
CAMP-2026-05-EXTRALINEA,10101046,6517.03,17.58,2026-05-16,ACEPTADA
CAMP-2026-05-EXTRALINEA,CE100034,12541.35,16.43,2026-05-30,ACTIVA
CAMP-2026-05-EXTRALINEA,10101026,20056.62,21.27,2026-05-05,ACTIVA
CAMP-2026-05-EXTRALINEA,10101052,17540.10,16.91,2026-05-10,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101035,20488.69,12.85,2026-05-09,ACTIVA
CAMP-2026-05-EXTRALINEA,CE100003,9415.49,19.77,2026-05-31,ACTIVA
CAMP-2026-05-EXTRALINEA,2010000029,10375.07,14.25,2026-05-14,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101024,10347.67,15.86,2026-05-16,ACTIVA
CAMP-2026-05-EXTRALINEA,10101023,17227.60,15.64,2026-05-09,ACTIVA
CAMP-2026-05-EXTRALINEA,10101043,8310.63,13.92,2026-05-10,ACTIVA
CAMP-2026-05-EXTRALINEA,10101012,13176.46,18.41,2026-05-14,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101029,14823.55,21.39,2026-05-15,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101045,10678.66,18.17,2026-05-14,ACTIVA
CAMP-2026-05-EXTRALINEA,2010000038,8270.68,16.46,2026-05-24,ACEPTADA
CAMP-2026-05-EXTRALINEA,CE100048,24316.08,16.60,2026-05-06,ACTIVA
CAMP-2026-05-EXTRALINEA,2010000005,16074.80,17.56,2026-05-14,ACEPTADA
CAMP-2026-05-EXTRALINEA,2010000040,23435.80,20.35,2026-05-26,ACTIVA
CAMP-2026-05-EXTRALINEA,2010000037,16262.54,20.86,2026-05-19,ACTIVA
CAMP-2026-05-EXTRALINEA,10101056,17291.05,15.78,2026-05-13,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101037,9613.05,16.18,2026-05-19,ACTIVA
CAMP-2026-05-EXTRALINEA,10101054,17133.40,14.39,2026-05-10,ACEPTADA
CAMP-2026-05-EXTRALINEA,CE100039,14048.05,12.44,2026-05-14,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101021,23292.07,17.08,2026-05-16,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101053,25760.45,19.84,2026-05-27,ACTIVA
CAMP-2026-05-EXTRALINEA,10101040,25407.07,21.53,2026-05-26,ACTIVA
CAMP-2026-05-EXTRALINEA,10101027,29414.28,16.62,2026-05-25,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101055,20440.36,19.45,2026-05-14,ACTIVA
CAMP-2026-05-EXTRALINEA,CE100031,19868.34,16.83,2026-05-19,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101016,14965.13,17.41,2026-05-19,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101018,23694.65,19.73,2026-05-19,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101051,26918.01,18.40,2026-05-21,ACTIVA
CAMP-2026-05-EXTRALINEA,10101014,26143.83,19.90,2026-05-26,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101011,6315.59,21.92,2026-05-22,ACEPTADA
CAMP-2026-05-EXTRALINEA,10101059,21854.46,12.21,2026-05-06,ACEPTADA
CAMP-2026-05-EXTRALINEA,2010000018,18937.83,18.16,2026-05-17,ACTIVA
CAMP-2026-05-CREDITO,10101056,431299.25,13.48,2026-05-16,ACEPTADA
CAMP-2026-05-CREDITO,2010000047,160003.59,7.27,2026-05-03,ACEPTADA
CAMP-2026-05-CREDITO,10101031,53975.51,10.38,2026-05-07,ACEPTADA
CAMP-2026-05-CREDITO,CE100003,76228.86,8.98,2026-05-12,ACTIVA
CAMP-2026-05-CREDITO,10101011,52497.63,13.96,2026-05-12,ACTIVA
CAMP-2026-05-CREDITO,10101045,63010.92,10.76,2026-05-28,ACTIVA
CAMP-2026-05-CREDITO,10101024,138773.67,9.53,2026-05-05,ACEPTADA
CAMP-2026-05-CREDITO,2010000005,106503.27,13.37,2026-05-11,ACTIVA
CAMP-2026-05-CREDITO,2010000022,136342.68,9.88,2026-05-22,ACEPTADA
CAMP-2026-05-CREDITO,2010000023,320131.45,11.78,2026-05-16,ACEPTADA
CAMP-2026-05-CREDITO,10101010,268106.20,8.45,2026-05-04,ACTIVA
CAMP-2026-05-CREDITO,CE100039,69593.58,11.55,2026-05-17,ACEPTADA
CAMP-2026-05-CREDITO,10101036,395314.93,12.69,2026-05-22,ACTIVA
CAMP-2026-05-CREDITO,CE100031,300907.64,8.30,2026-05-26,ACTIVA
CAMP-2026-05-CREDITO,10101025,95556.39,11.97,2026-05-12,ACEPTADA
CAMP-2026-05-CREDITO,2010000037,100169.83,12.91,2026-05-07,ACEPTADA
CAMP-2026-05-CREDITO,10101053,185916.70,10.33,2026-05-10,ACEPTADA
CAMP-2026-05-CREDITO,10101019,308019.44,13.80,2026-05-20,ACTIVA
CAMP-2026-05-CREDITO,10101059,378618.96,11.14,2026-05-31,ACTIVA
CAMP-2026-05-CREDITO,2010000012,199017.06,10.66,2026-05-01,ACEPTADA
CAMP-2026-05-CREDITO,2010000040,146998.03,8.03,2026-05-26,ACTIVA
CAMP-2026-05-CREDITO,10101054,75323.29,11.65,2026-05-01,ACEPTADA
CAMP-2026-05-CREDITO,10101026,112642.50,11.48,2026-05-12,ACEPTADA
CAMP-2026-05-CREDITO,2010000038,304430.57,8.54,2026-05-11,ACTIVA
CAMP-2026-05-CREDITO,10101052,250268.08,12.70,2026-05-19,ACEPTADA
CAMP-2026-05-CREDITO,10101037,200622.01,13.04,2026-05-21,ACEPTADA
CAMP-2026-05-CREDITO,10101017,74571.81,8.31,2026-05-04,ACEPTADA
CAMP-2026-05-CREDITO,10101014,99381.54,12.70,2026-05-26,ACEPTADA
CAMP-2026-05-CREDITO,CE100048,390852.46,8.59,2026-05-06,ACTIVA
CAMP-2026-05-CREDITO,CE100034,286081.46,7.61,2026-05-16,ACTIVA
CAMP-2026-05-CREDITO,10101016,254610.55,11.47,2026-05-31,ACTIVA
CAMP-2026-05-CREDITO,10101030,116940.15,12.30,2026-05-04,ACEPTADA
CAMP-2026-05-CREDITO,10101042,334072.95,8.69,2026-05-19,ACTIVA
CAMP-2026-05-CREDITO,10101012,182648.60,13.99,2026-05-14,ACEPTADA
CAMP-2026-05-CREDITO,10101020,182698.80,12.22,2026-05-28,ACEPTADA
CAMP-2026-05-CREDITO,10101055,257953.34,11.94,2026-05-08,ACEPTADA
CAMP-2026-05-CREDITO,10101029,460368.80,12.09,2026-05-14,ACTIVA
CAMP-2026-05-CREDITO,10101018,210864.84,9.82,2026-05-21,ACEPTADA
CAMP-2026-05-CREDITO,10101046,236675.58,13.20,2026-05-12,ACEPTADA
CAMP-2026-05-CREDITO,10101038,222878.62,11.34,2026-05-08,ACEPTADA
CAMP-2026-05-CREDITO,10101035,223889.64,9.83,2026-05-15,ACTIVA
CAMP-2026-05-CREDITO,10101027,475441.75,12.60,2026-05-13,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101052,3967.87,34.04,2026-06-07,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101024,13850.09,32.43,2026-06-09,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101017,10663.77,27.37,2026-06-22,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101025,9276.66,26.47,2026-06-24,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101040,10800.82,29.99,2026-06-24,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101026,12284.79,30.12,2026-06-28,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101021,11797.35,18.44,2026-06-29,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101036,11957.39,26.61,2026-06-14,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101043,14118.32,31.92,2026-06-24,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101051,11345.12,22.46,2026-06-24,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101029,7324.30,21.30,2026-06-13,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101046,10293.31,22.24,2026-06-16,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,CE100048,9690.10,30.08,2026-06-04,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,CE100039,5874.07,35.48,2026-06-18,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,CE100003,9147.37,21.63,2026-06-05,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,CE100031,4223.54,22.87,2026-06-17,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,2010000023,11200.58,25.45,2026-06-17,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101018,9038.01,32.66,2026-06-26,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,2010000040,14129.53,29.54,2026-06-06,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,2010000038,12516.86,28.24,2026-06-04,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101027,14365.34,32.60,2026-06-17,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101037,7942.12,30.65,2026-06-22,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101054,6686.35,26.05,2026-06-15,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,CE100034,10252.25,22.95,2026-06-29,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101010,12254.14,33.34,2026-06-29,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101020,11207.52,22.07,2026-06-05,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,2010000037,3700.19,19.68,2026-06-27,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,2010000029,4375.30,22.05,2026-06-23,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101045,7072.63,35.07,2026-06-07,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101042,10783.36,27.94,2026-06-29,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101023,14342.26,20.05,2026-06-17,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,2010000012,3382.95,29.54,2026-06-18,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101053,13791.84,30.88,2026-06-27,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101011,11793.34,25.57,2026-06-11,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101012,13401.76,23.21,2026-06-01,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101056,5688.51,23.02,2026-06-26,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101035,13975.90,20.21,2026-06-08,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,10101016,10598.18,28.20,2026-06-13,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101014,14818.52,21.05,2026-06-18,ACEPTADA
CAMP-2026-06-TARJETA_CREDITO,2010000047,4210.38,33.88,2026-06-19,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101055,6428.89,25.36,2026-06-15,ACTIVA
CAMP-2026-06-TARJETA_CREDITO,10101019,13169.75,30.36,2026-06-21,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000012,37637.90,18.69,2026-06-05,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,CE100003,27826.06,11.51,2026-06-16,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101036,39058.68,11.78,2026-06-13,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101031,47463.79,14.01,2026-06-28,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101020,12988.77,18.17,2026-06-19,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101040,28472.07,16.36,2026-06-12,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101045,15079.17,12.01,2026-06-03,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101042,24345.07,13.94,2026-06-16,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000018,38946.59,11.57,2026-06-29,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101037,24081.70,11.04,2026-06-17,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101021,44133.49,12.25,2026-06-02,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101046,46137.58,17.56,2026-06-14,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101024,25632.41,13.42,2026-06-07,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101012,49476.23,10.68,2026-06-03,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000023,48742.48,12.07,2026-06-07,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101038,43970.43,11.99,2026-06-09,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101019,42540.55,13.19,2026-06-01,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000022,20125.76,16.13,2026-06-01,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101011,41918.41,17.25,2026-06-30,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101029,32604.97,18.00,2026-06-27,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000005,24749.83,18.65,2026-06-25,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101017,18868.31,11.42,2026-06-29,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101010,32206.49,13.45,2026-06-16,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,CE100048,30804.46,17.45,2026-06-17,ACTIVA
